tr_id,half_life,r_squared,Actual_D,D
FBtr0077243,4.942684765,0.701339135,0.140236979,4.98E-03
FBtr0087965,4.942870168,0.863177267,0.140231719,4.98E-03
FBtr0302317,4.942895604,0.72631894,0.140230997,4.98E-03
FBtr0071804,4.943418417,0.235018172,0.140216167,4.98E-03
FBtr0081403,4.944325609,0.492227946,0.14019044,4.97E-03
FBtr0331555,4.944394076,0.42776314,0.140188498,4.97E-03
FBtr0072677,4.945423326,0.730304095,0.140159322,4.97E-03
FBtr0077243,4.946034229,0.458440561,0.14014201,4.96E-03
FBtr0307297,4.946099211,0.174105392,0.140140169,4.96E-03
FBtr0303825,4.946579824,0.79758587,0.140126553,4.96E-03
FBtr0091678,4.94683394,0.91516159,0.140119355,4.96E-03
FBtr0331353,4.947888351,0.702548302,0.140089495,4.96E-03
FBtr0074170,4.953623256,0.37348947,0.139927311,4.93E-03
FBtr0333335,4.953906858,0.839701811,0.1399193,4.93E-03
FBtr0290284,4.955268581,0.906485857,0.13988085,4.92E-03
FBtr0072479,4.955929571,0.729276774,0.139862193,4.92E-03
FBtr0070904,4.956154447,0.89814026,0.139855847,4.91E-03
FBtr0336814,4.958322548,0.750401182,0.139794693,4.90E-03
FBtr0082721,4.958322548,0.750401182,0.139794693,4.90E-03
FBtr0071109,4.95917184,0.526745857,0.139770753,4.90E-03
FBtr0273257,4.959290557,0.690902326,0.139767407,4.90E-03
FBtr0083400,4.961150659,0.811589063,0.139715003,4.89E-03
FBtr0083203,4.962884481,0.786529738,0.139666193,4.88E-03
FBtr0301822,4.967050364,0.420711468,0.139549054,4.86E-03
FBtr0078250,4.967545599,0.79127674,0.139535142,4.86E-03
FBtr0074258,4.968677723,0.69930443,0.139503349,4.85E-03
FBtr0070079,4.96902927,0.704365901,0.139493479,4.85E-03
FBtr0331801,4.96923075,0.353681914,0.139487823,4.85E-03
FBtr0081667,4.971317475,0.67722318,0.139429273,4.84E-03
FBtr0112638,4.972251143,0.869438747,0.139403091,4.84E-03
FBtr0083899,4.975318099,0.892264334,0.139317159,4.82E-03
FBtr0346119,4.977034996,0.537333289,0.139269099,4.81E-03
FBtr0071372,4.980276519,0.568230792,0.139178453,4.80E-03
FBtr0302114,4.980506629,0.736472681,0.139172022,4.80E-03
FBtr0076114,4.983139889,0.741789411,0.139098479,4.78E-03
FBtr0113451,4.984350175,0.86234859,0.139064704,4.78E-03
FBtr0077243,4.984550023,0.14147721,0.139059128,4.78E-03
FBtr0308855,4.985235375,0.851338888,0.139040011,4.77E-03
FBtr0073448,4.985333079,0.814212689,0.139037286,4.77E-03
FBtr0085560,4.986333294,0.882025616,0.139009396,4.77E-03
FBtr0073483,4.989312031,0.609812288,0.138926404,4.75E-03
FBtr0077243,4.989603098,0.793068125,0.1389183,4.75E-03
FBtr0085039,4.994123984,0.875540284,0.138792546,4.73E-03
FBtr0082923,4.994830774,0.609400287,0.138772906,4.73E-03
FBtr0074257,4.995094696,0.71278116,0.138765574,4.73E-03
FBtr0347147,4.995295735,0.297241193,0.138759989,4.72E-03
FBtr0306523,4.99631119,0.230616487,0.138731787,4.72E-03
FBtr0077604,4.996317422,0.83882541,0.138731614,4.72E-03
FBtr0070429,4.997709076,0.73985278,0.138692983,4.71E-03
FBtr0304025,4.997755494,0.464730621,0.138691695,4.71E-03
FBtr0113290,4.99786922,0.345911721,0.138688539,4.71E-03
FBtr0079687,4.998252136,0.780241818,0.138677914,4.71E-03
FBtr0333406,4.998694025,0.3991325,0.138665655,4.71E-03
FBtr0334792,5.000423843,0.508616415,0.138617686,4.70E-03
FBtr0087681,5.003670374,0.384917432,0.138527746,4.68E-03
FBtr0072728,5.004146478,0.832873673,0.138514567,4.68E-03
FBtr0333473,5.007269822,0.31387306,0.138428166,4.67E-03
FBtr0333101,5.007717353,0.597705711,0.138415795,4.67E-03
FBtr0077243,5.009339432,0.551619787,0.138370975,4.66E-03
FBtr0075231,5.011402956,0.759739006,0.138313998,4.65E-03
FBtr0330402,5.011745185,0.236782592,0.138304554,4.65E-03
FBtr0074026,5.011745185,0.236782592,0.138304554,4.65E-03
FBtr0340068,5.01285122,0.647817824,0.138274038,4.64E-03
FBtr0306561,5.016173897,0.399088381,0.138182446,4.63E-03
FBtr0088716,5.017914625,0.867389368,0.138134511,4.62E-03
FBtr0084567,5.019566735,0.74960218,0.138089046,4.61E-03
FBtr0072256,5.020929909,0.91301641,0.138051555,4.60E-03
FBtr0344367,5.021137474,0.81447747,0.138045848,4.60E-03
FBtr0339467,5.023386471,0.688354343,0.137984044,4.59E-03
FBtr0303766,5.025821278,0.609801135,0.137917196,4.58E-03
FBtr0330327,5.032590381,0.953631681,0.13773169,4.55E-03
FBtr0088937,5.032590381,0.953631681,0.13773169,4.55E-03
FBtr0070832,5.032759962,0.912007421,0.13772705,4.55E-03
FBtr0075498,5.036218259,0.421434319,0.137632474,4.53E-03
FBtr0300881,5.036913808,0.233894035,0.137613469,4.53E-03
FBtr0078047,5.037318916,0.694474266,0.137602402,4.53E-03
FBtr0085758,5.037733859,0.850520402,0.137591068,4.53E-03
FBtr0089619,5.04154644,0.829576092,0.137487017,4.51E-03
FBtr0074262,5.042340898,0.318759669,0.137465355,4.51E-03
FBtr0077243,5.042998535,0.451920126,0.137447428,4.50E-03
FBtr0331517,5.043318605,0.428855019,0.137438705,4.50E-03
FBtr0079783,5.043752027,0.838196354,0.137426895,4.50E-03
FBtr0085868,5.045083974,0.724428184,0.137390613,4.49E-03
FBtr0078349,5.046240827,0.670166369,0.137359116,4.49E-03
FBtr0087987,5.046438901,0.760569719,0.137353725,4.49E-03
FBtr0305546,5.047058173,0.584174295,0.137336872,4.48E-03
FBtr0079216,5.048006615,0.311235946,0.137311068,4.48E-03
FBtr0113827,5.050706285,0.75556651,0.137237674,4.47E-03
FBtr0303080,5.051135111,0.704120224,0.137226023,4.47E-03
FBtr0113826,5.051195503,0.804709383,0.137224382,4.47E-03
FBtr0088745,5.055679652,0.907714563,0.13710267,4.45E-03
FBtr0089346,5.055773556,0.902019352,0.137100124,4.45E-03
FBtr0081177,5.05584958,0.828757607,0.137098062,4.45E-03
FBtr0089219,5.056539795,0.350466933,0.137079348,4.44E-03
FBtr0306976,5.057141282,0.67701073,0.137063044,4.44E-03
FBtr0074261,5.059082543,0.904325773,0.137010451,4.43E-03
FBtr0073420,5.059354081,0.422319684,0.137003098,4.43E-03
FBtr0303163,5.061379185,0.816325806,0.136948281,4.42E-03
FBtr0089322,5.062205777,0.873520846,0.136925919,4.42E-03
FBtr0331999,5.062714683,0.255283502,0.136912156,4.41E-03
FBtr0344294,5.063074068,0.810223847,0.136902437,4.41E-03
FBtr0333302,5.070124305,0.774726676,0.136712068,4.38E-03
FBtr0329938,5.072210524,0.54554236,0.136655838,4.37E-03
FBtr0072607,5.07329,0.799391222,0.136626761,4.37E-03
FBtr0087763,5.073511549,0.692751549,0.136620795,4.37E-03
FBtr0087700,5.078742327,0.698700909,0.136480084,4.34E-03
FBtr0330676,5.079372594,0.256862294,0.136463149,4.34E-03
FBtr0343294,5.079658677,0.279063529,0.136455464,4.34E-03
FBtr0086542,5.079832977,0.49221508,0.136450782,4.34E-03
FBtr0332698,5.080585164,0.819376748,0.13643058,4.34E-03
FBtr0309250,5.083064941,0.862869342,0.136364022,4.32E-03
FBtr0304108,5.085654204,0.854854429,0.136294595,4.31E-03
FBtr0346541,5.085659018,0.369981073,0.136294466,4.31E-03
FBtr0330156,5.087153941,0.949660009,0.136254414,4.31E-03
FBtr0305497,5.088283659,0.918514089,0.136224163,4.30E-03
FBtr0345176,5.090020064,0.247970352,0.136177691,4.29E-03
FBtr0087771,5.090417007,0.388881999,0.136167072,4.29E-03
FBtr0333051,5.090672663,0.452965056,0.136160234,4.29E-03
FBtr0305689,5.091440091,0.747624228,0.136139711,4.29E-03
FBtr0082150,5.092667798,0.888071083,0.136106891,4.28E-03
FBtr0086888,5.092872838,0.921468617,0.136101411,4.28E-03
FBtr0074473,5.09318113,0.777616774,0.136093173,4.28E-03
FBtr0087468,5.096835342,0.856778112,0.1359956,4.27E-03
FBtr0344297,5.101173881,0.742868018,0.135879936,4.25E-03
FBtr0086864,5.10321141,0.88127891,0.135825684,4.24E-03
FBtr0074780,5.105450404,0.425789977,0.135766118,4.23E-03
FBtr0077243,5.106473142,0.530329674,0.135738926,4.22E-03
FBtr0075887,5.107436456,0.830491205,0.135713324,4.22E-03
FBtr0078810,5.107906223,0.879099385,0.135700843,4.22E-03
FBtr0083021,5.108535463,0.731199457,0.135684128,4.22E-03
FBtr0339080,5.112827043,0.51417165,0.135570238,4.20E-03
FBtr0074383,5.115300156,0.868635363,0.135504694,4.19E-03
FBtr0343735,5.117548819,0.910198981,0.135445153,4.18E-03
FBtr0089021,5.118240728,0.71157788,0.135426842,4.17E-03
FBtr0080916,5.124064116,0.66494686,0.135272933,4.15E-03
FBtr0306007,5.12501287,0.673189747,0.135247891,4.15E-03
FBtr0086768,5.125067549,0.769803477,0.135246448,4.15E-03
FBtr0082555,5.125986389,0.528753258,0.135222205,4.14E-03
FBtr0078915,5.127859418,0.911787178,0.135172813,4.13E-03
FBtr0332641,5.127927844,0.53967286,0.135171009,4.13E-03
FBtr0081563,5.129718798,0.834749162,0.135123816,4.13E-03
FBtr0073526,5.130406251,0.865502381,0.13510571,4.12E-03
FBtr0089584,5.135054037,0.904955744,0.134983425,4.10E-03
FBtr0071791,5.136003063,0.577032342,0.134958483,4.10E-03
FBtr0077276,5.136339875,0.766952621,0.134949633,4.10E-03
FBtr0347007,5.13693218,0.311859639,0.134934073,4.10E-03
FBtr0082260,5.137488983,0.805894142,0.134919449,4.09E-03
FBtr0305034,5.138228134,0.47065076,0.13490004,4.09E-03
FBtr0344467,5.140884824,0.882894777,0.134830327,4.08E-03
FBtr0308201,5.141526377,0.162389245,0.134813503,4.08E-03
FBtr0332967,5.142315128,0.798005064,0.134792824,4.07E-03
FBtr0111246,5.147142553,0.281680304,0.134666404,4.05E-03
FBtr0071774,5.152566943,0.860573575,0.134524634,4.03E-03
FBtr0332521,5.152822246,0.206586947,0.134517968,4.03E-03
FBtr0077160,5.153577078,0.876134174,0.134498266,4.03E-03
FBtr0070433,5.155490192,0.663140684,0.134448356,4.02E-03
FBtr0307518,5.157302813,0.665558382,0.134401102,4.01E-03
FBtr0074793,5.158114936,0.911864964,0.134379941,4.01E-03
FBtr0077210,5.161597076,0.409689021,0.134289285,4.00E-03
FBtr0077262,5.163528497,0.650530498,0.134239054,3.99E-03
FBtr0081164,5.16503546,0.886365702,0.134199888,3.98E-03
FBtr0076441,5.167076734,0.868724625,0.134146872,3.97E-03
FBtr0075591,5.171764929,0.802565844,0.134025268,3.96E-03
FBtr0086732,5.173210226,0.587297867,0.133987824,3.95E-03
FBtr0302091,5.174635579,0.648201456,0.133950917,3.94E-03
FBtr0088568,5.176106353,0.720376962,0.133912855,3.94E-03
FBtr0085629,5.176885134,0.537429558,0.13389271,3.94E-03
FBtr0333314,5.177565598,0.767703706,0.133875113,3.93E-03
FBtr0445312,5.177859433,0.282212372,0.133867516,3.93E-03
FBtr0077268,5.17801096,0.791039782,0.133863599,3.93E-03
FBtr0306256,5.180102475,0.343623288,0.13380955,3.92E-03
FBtr0345967,5.181676181,0.901905012,0.133768911,3.92E-03
FBtr0301301,5.18339589,0.889816018,0.13372453,3.91E-03
FBtr0082969,5.184613466,0.831561511,0.133693126,3.90E-03
FBtr0075356,5.185149116,0.679186831,0.133679315,3.90E-03
FBtr0081668,5.186725153,0.923173153,0.133638695,3.90E-03
FBtr0070520,5.187685877,0.869145204,0.133613946,3.89E-03
FBtr0330103,5.189761064,0.678602444,0.133560519,3.88E-03
FBtr0086614,5.190423102,0.473790451,0.133543483,3.88E-03
FBtr0344857,5.193441662,0.235377027,0.133465864,3.87E-03
FBtr0299748,5.194272383,0.70458109,0.133444519,3.87E-03
FBtr0070560,5.194539462,0.36002234,0.133437658,3.87E-03
FBtr0082671,5.196112453,0.660123771,0.133397263,3.86E-03
FBtr0070073,5.199885781,0.441134579,0.133300463,3.85E-03
FBtr0333494,5.202694127,0.504396137,0.133228509,3.83E-03
FBtr0070569,5.204051237,0.624407258,0.133193766,3.83E-03
FBtr0345320,5.20844345,0.30897212,0.133081445,3.81E-03
FBtr0081665,5.210672024,0.95211616,0.133024527,3.80E-03
FBtr0087175,5.211762374,0.543552299,0.132996697,3.80E-03
FBtr0081393,5.212492742,0.365218509,0.132978062,3.80E-03
FBtr0083691,5.212619334,0.627614469,0.132974832,3.80E-03
FBtr0074640,5.212929986,0.946362506,0.132966908,3.80E-03
FBtr0072096,5.213664616,0.860698342,0.132948172,3.79E-03
FBtr0076234,5.214907218,0.510285934,0.132916493,3.79E-03
FBtr0077125,5.219054205,0.798635922,0.13281088,3.77E-03
FBtr0075958,5.221335293,0.656182906,0.132752858,3.76E-03
FBtr0085015,5.221569437,0.811712801,0.132746905,3.76E-03
FBtr0334601,5.22165841,0.658451758,0.132744643,3.76E-03
FBtr0310673,5.222943857,0.886056588,0.132711972,3.76E-03
FBtr0077243,5.223216063,0.764155333,0.132705056,3.76E-03
FBtr0344764,5.223372582,0.8077471,0.13270108,3.76E-03
FBtr0085958,5.224932289,0.200901488,0.132661467,3.75E-03
FBtr0079086,5.227858619,0.531944386,0.132587208,3.74E-03
FBtr0335129,5.229840333,0.549895081,0.132536968,3.73E-03
FBtr0088548,5.230419304,0.931531201,0.132522297,3.73E-03
FBtr0343155,5.234389572,0.797599577,0.132421779,3.71E-03
FBtr0273447,5.23824995,0.738470221,0.13232419,3.70E-03
FBtr0345526,5.240735479,0.302744739,0.132261432,3.69E-03
FBtr0078555,5.242866146,0.440850053,0.132207682,3.68E-03
FBtr0087957,5.244057392,0.89594116,0.13217765,3.68E-03
FBtr0081362,5.244457509,0.531366255,0.132167565,3.68E-03
FBtr0303414,5.245600717,0.865545972,0.132138761,3.67E-03
FBtr0473367,5.248126427,0.572846166,0.132075168,3.66E-03
FBtr0306207,5.250188312,0.405929896,0.132023299,3.66E-03
FBtr0082141,5.255155328,0.689696184,0.131898514,3.64E-03
FBtr0081095,5.258209452,0.752064763,0.131821904,3.63E-03
FBtr0079175,5.259400939,0.320960096,0.13179204,3.62E-03
FBtr0306000,5.25992402,0.319337284,0.131778934,3.62E-03
FBtr0087716,5.263880373,0.612002266,0.131679888,3.61E-03
FBtr0334589,5.264911761,0.838677485,0.131654093,3.60E-03
FBtr0087548,5.271523639,0.322632602,0.131488964,3.58E-03
FBtr0330673,5.2752413,0.840609611,0.131396299,3.56E-03
FBtr0309254,5.276208306,0.317290783,0.131372217,3.56E-03
FBtr0076756,5.276378621,0.281965304,0.131367976,3.56E-03
FBtr0114359,5.276406611,0.633123575,0.131367279,3.56E-03
FBtr0331394,5.280798847,0.832277511,0.131258016,3.55E-03
FBtr0076973,5.285326642,0.687748365,0.131145571,3.53E-03
FBtr0076717,5.289187064,0.78522813,0.131049852,3.52E-03
FBtr0334592,5.290261103,0.516618626,0.131023246,3.51E-03
FBtr0087571,5.290386001,0.324081823,0.131020152,3.51E-03
FBtr0113248,5.29054687,0.633280847,0.131016169,3.51E-03
FBtr0077358,5.295739529,0.721219103,0.130887703,3.49E-03
FBtr0080135,5.296240749,0.867586395,0.130875316,3.49E-03
FBtr0075544,5.296801994,0.251345498,0.130861448,3.49E-03
FBtr0303046,5.298820343,0.674557772,0.130811603,3.48E-03
FBtr0114264,5.299086158,0.383465106,0.130805041,3.48E-03
FBtr0074812,5.300884122,0.439227533,0.130760674,3.47E-03
FBtr0300281,5.301395598,0.224881416,0.130748058,3.47E-03
FBtr0085589,5.303945505,0.786318759,0.1306852,3.46E-03
FBtr0081149,5.304520804,0.166254298,0.130671027,3.46E-03
FBtr0071802,5.305795695,0.898316198,0.130639629,3.46E-03
FBtr0333228,5.306454525,0.654391705,0.130623409,3.45E-03
FBtr0080915,5.310613373,0.898442154,0.130521115,3.44E-03
FBtr0339073,5.313220075,0.312339442,0.130457081,3.43E-03
FBtr0073152,5.314380581,0.816041412,0.130428593,3.43E-03
FBtr0332074,5.316918829,0.552760286,0.130366327,3.42E-03
FBtr0333181,5.318209039,0.535325352,0.1303347,3.41E-03
FBtr0073553,5.318500957,0.843882015,0.130327546,3.41E-03
FBtr0114600,5.31863422,0.915756315,0.130324281,3.41E-03
FBtr0073436,5.319481702,0.678795243,0.130303518,3.41E-03
FBtr0072281,5.32313821,0.620945033,0.130214012,3.40E-03
FBtr0085845,5.323706012,0.618272785,0.130200124,3.40E-03
FBtr0087966,5.3244976,0.850552879,0.130180767,3.39E-03
FBtr0329894,5.325562661,0.478386567,0.130154732,3.39E-03
FBtr0071052,5.325562661,0.478386567,0.130154732,3.39E-03
FBtr0070611,5.325798717,0.8874468,0.130148963,3.39E-03
FBtr0075328,5.330704276,0.559121177,0.130029194,3.37E-03
FBtr0333288,5.331527184,0.652220935,0.130009124,3.37E-03
FBtr0083005,5.332138313,0.83909453,0.129994224,3.37E-03
FBtr0330626,5.333127966,0.193160183,0.129970101,3.36E-03
FBtr0084801,5.333210725,0.821118529,0.129968084,3.36E-03
FBtr0333405,5.335054939,0.376631265,0.129923157,3.36E-03
FBtr0304798,5.336231564,0.64932261,0.129894509,3.35E-03
FBtr0084064,5.337598258,0.79975167,0.12986125,3.35E-03
FBtr0087448,5.33988455,0.866291228,0.129805649,3.34E-03
FBtr0290112,5.340433774,0.826805255,0.1297923,3.34E-03
FBtr0081664,5.340454395,0.496172755,0.129791798,3.34E-03
FBtr0339897,5.340588232,0.523406773,0.129788546,3.34E-03
FBtr0076401,5.341872379,0.806782783,0.129757346,3.33E-03
FBtr0346157,5.342543272,0.627055586,0.129741051,3.33E-03
FBtr0074682,5.34343082,0.905484636,0.129719501,3.33E-03
FBtr0080873,5.345608184,0.826205875,0.129666664,3.32E-03
FBtr0333444,5.346937934,0.499037124,0.129634417,3.32E-03
FBtr0074266,5.346948114,0.623679764,0.12963417,3.32E-03
FBtr0085210,5.347820249,0.251728193,0.129613029,3.31E-03
FBtr0083286,5.350226057,0.823453555,0.129554747,3.31E-03
FBtr0309858,5.352042978,0.844995953,0.129510765,3.30E-03
FBtr0309999,5.352670779,0.866664303,0.129495575,3.30E-03
FBtr0076550,5.353216441,0.919487524,0.129482375,3.30E-03
FBtr0072236,5.353941128,0.733397882,0.129464849,3.29E-03
FBtr0339337,5.354348855,0.706583916,0.129454991,3.29E-03
FBtr0345024,5.356280163,0.608505733,0.129408313,3.29E-03
FBtr0091936,5.357576094,0.674156509,0.129377011,3.28E-03
FBtr0091935,5.357576094,0.674156509,0.129377011,3.28E-03
FBtr0302638,5.358659275,0.296742441,0.129350859,3.28E-03
FBtr0088624,5.361313552,0.862971395,0.12928682,3.27E-03
FBtr0073319,5.365088409,0.367777237,0.129195854,3.26E-03
FBtr0333764,5.365355809,0.235481381,0.129189415,3.26E-03
FBtr0336695,5.371670775,0.354082451,0.12903754,3.24E-03
FBtr0075777,5.372355736,0.797213998,0.129021088,3.23E-03
FBtr0071911,5.372387786,0.871931489,0.129020318,3.23E-03
FBtr0076318,5.372463799,0.67428339,0.129018493,3.23E-03
FBtr0078279,5.37789578,0.82248615,0.128888177,3.22E-03
FBtr0310427,5.377937067,0.66746461,0.128887187,3.22E-03
FBtr0078369,5.384729267,0.896051562,0.128724611,3.19E-03
FBtr0346113,5.385917974,0.238491125,0.128696201,3.19E-03
FBtr0070077,5.390232579,0.591996285,0.128593186,3.18E-03
FBtr0083684,5.39151059,0.85841315,0.128562704,3.17E-03
FBtr0084669,5.392047352,0.70463248,0.128549906,3.17E-03
FBtr0088834,5.394992429,0.791387608,0.128479732,3.16E-03
FBtr0077243,5.395801525,0.335585473,0.128460466,3.16E-03
FBtr0335409,5.397523859,0.85745696,0.128419475,3.15E-03
FBtr0344368,5.400107861,0.816815708,0.128358025,3.14E-03
FBtr0335478,5.402975754,0.881591846,0.128289893,3.14E-03
FBtr0114603,5.404569335,0.590644205,0.128252066,3.13E-03
FBtr0344256,5.406586013,0.42225802,0.128204227,3.12E-03
FBtr0083147,5.409703134,0.785339883,0.128130355,3.11E-03
FBtr0300568,5.413168259,0.757860498,0.128048335,3.10E-03
FBtr0308213,5.414885229,0.563685736,0.128007733,3.10E-03
FBtr0302388,5.416536667,0.71171409,0.127968705,3.09E-03
FBtr0075895,5.417155011,0.671300796,0.127954098,3.09E-03
FBtr0307510,5.418096768,0.773980867,0.127931857,3.09E-03
FBtr0087529,5.41879866,0.363819845,0.127915286,3.09E-03
FBtr0079319,5.423574274,0.854253813,0.127802653,3.07E-03
FBtr0100544,5.428797642,0.705528605,0.127679686,3.06E-03
FBtr0302712,5.430052637,0.309935384,0.127650177,3.05E-03
FBtr0085038,5.43108912,0.72016328,0.127625816,3.05E-03
FBtr0088103,5.431666384,0.779165732,0.127612252,3.05E-03
FBtr0473588,5.434005299,0.178252331,0.127557325,3.04E-03
FBtr0075541,5.436954968,0.866790809,0.127488122,3.03E-03
FBtr0071933,5.439715104,0.69627369,0.127423434,3.02E-03
FBtr0086056,5.441883239,0.840655483,0.127372667,3.02E-03
FBtr0343129,5.445453362,0.703524073,0.127289159,3.00E-03
FBtr0334123,5.447150205,0.191164043,0.127249507,3.00E-03
FBtr0100048,5.447150205,0.191164043,0.127249507,3.00E-03
FBtr0334127,5.447150205,0.191164043,0.127249507,3.00E-03
FBtr0070517,5.447595245,0.794575736,0.127239112,3.00E-03
FBtr0305688,5.447891083,0.725647127,0.127232202,3.00E-03
FBtr0112892,5.451197361,0.430027763,0.127155033,2.99E-03
FBtr0077989,5.453002544,0.907373975,0.127112939,2.98E-03
FBtr0080389,5.45408353,0.241651797,0.127087746,2.98E-03
FBtr0334967,5.456087761,0.660160507,0.127041061,2.97E-03
FBtr0080775,5.457039601,0.890948205,0.127018902,2.97E-03
FBtr0072877,5.460961652,0.811557423,0.126927678,2.96E-03
FBtr0078350,5.463510247,0.830955237,0.126868469,2.95E-03
FBtr0087346,5.463883095,0.452580348,0.126859812,2.95E-03
FBtr0075915,5.464642255,0.797797688,0.126842188,2.95E-03
FBtr0076262,5.467969112,0.440616324,0.126765014,2.94E-03
FBtr0070652,5.470302219,0.849514238,0.126710948,2.93E-03
FBtr0082418,5.470491001,0.804577022,0.126706575,2.93E-03
FBtr0080471,5.470536482,0.263207162,0.126705522,2.93E-03
FBtr0302371,5.473209642,0.433949327,0.126643638,2.92E-03
FBtr0342624,5.476662787,0.911426259,0.126563787,2.91E-03
FBtr0334510,5.47694611,0.327528077,0.12655724,2.91E-03
FBtr0077243,5.477081324,0.214045067,0.126554115,2.91E-03
FBtr0086252,5.478030947,0.885469997,0.126532177,2.91E-03
FBtr0304138,5.480767146,0.320838632,0.126469007,2.90E-03
FBtr0074308,5.480922104,0.844537614,0.126465432,2.90E-03
FBtr0310533,5.481128039,0.544642941,0.12646068,2.90E-03
FBtr0334131,5.481373786,0.574868642,0.126455011,2.90E-03
FBtr0076939,5.482681542,0.841690901,0.126424848,2.89E-03
FBtr0084405,5.484168707,0.761010408,0.126390565,2.89E-03
FBtr0333692,5.485858236,0.834891105,0.126351639,2.89E-03
FBtr0077306,5.489161062,0.913500546,0.126275613,2.88E-03
FBtr0302224,5.490176128,0.701970669,0.126252267,2.87E-03
FBtr0345023,5.490347212,0.196054133,0.126248333,2.87E-03
FBtr0079267,5.494968694,0.66594446,0.126142153,2.86E-03
FBtr0304627,5.495340243,0.499065069,0.126133624,2.86E-03
